CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_Vaccinated,StringencyIndex_SimpleAverage,StringencyIndex_WeightedAverage,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_WeightedAverage,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_WeightedAverage,EconomicSupportIndex
United States,USA,Maine,US_ME,STATE_TOTAL,20210406,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,"As of April 6th, there have been no policy changes. The CDC does not mandate or recommend closing any specific sector, but it does provide guidelines on Covid mitigation in various sectors. The CDC defers to local authorities for closures or restrictions.     Source: https://web.archive.org/web/20210405214901/https://www.cdc.gov/coronavirus/2019-ncov/community/guidance-business-response.html    Source: https://web.archive.org/web/20210405232540/https://www.cdc.gov/coronavirus/2019-ncov/community/organizations/business-employers/bars-restaurants.html",1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,"As of April 6th, international travel controls are in place. Foreign nationals from many countries/regions are disallowed from entering the United States. US nationals and other eligible individuals must show proof of a negative COVID test within 72 hours of departing for the US. Quarantine and testing recommendations are in place.    Source: https://web.archive.org/web/20210405213532/https://www.cdc.gov/coronavirus/2019-ncov/travelers/from-other-countries.html    Source: https://web.archive.org/web/20210405214749/https://www.cdc.gov/coronavirus/2019-ncov/travelers/international-travel-during-covid19.html",1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,3.00,1,,1.00,1,,,,,1.00,1,,,1,,1,,50-54 yrs,50-54 yrs,0,0,1,2,5,,0,,52277,746,23.78,55.56,55.56,55.56,55.56,56.88,56.88,56.88,56.88,59.64,59.64,59.64,59.64,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210407,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,"As of 19 April 2021, vaccines are eligible for all 16 years of age and older. On April 7, this code switched over to 5G as over 16 years of age people is considered universal. While Moderna and Pfizer are continually being given, Johnson & Johnson has been paused to investigate its side effects.  http://web.archive.org/web/20210419153326/https://www.maine.gov/covid19/vaccines  http://web.archive.org/web/20210419225956/https://www.newscentermaine.com/article/news/health/coronavirus/vaccine/gov-janet-mills-accelerates-maine-covid-vaccination-timeline-all-mainers-age-16-and-older-eligible-april-7/97-c4420dca-8ab6-4832-818e-94c939fe0759  http://web.archive.org/web/20210419230228/https://www.pressherald.com/2021/04/13/maine-cdc-will-pause-johnson-johnson-vaccine-use/",1.00,1,,,,,1.00,1,,,1,,2,"All Maine Residents Age 16 and Older Are Eligible for a COVID-19 Vaccine Beginning April 7, 2021.    https://web.archive.org/web/20210418030831/https://www.maine.gov/governor/mills/news/governor-mills-announces-all-maine-residents-age-16-and-older-are-eligible-covid-19-vaccine",16-19 yrs,16-19 yrs,2,2,2,2,5,"Vaccines are provided free of charge in Maine.    https://web.archive.org/web/20211220183529/https://www.maine.gov/covid19/vaccines/vaccination-sites  ",0,"There are no vaccine mandates at this time in Maine. ",52677,747,24.26,55.56,55.56,55.56,55.56,59.38,59.38,59.38,59.38,62.50,62.50,62.50,62.50,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210408,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,52996,748,25.06,55.56,55.56,55.56,55.56,59.38,59.38,59.38,59.38,62.50,62.50,62.50,62.50,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210409,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,53434,750,26.18,55.56,55.56,55.56,55.56,59.38,59.38,59.38,59.38,62.50,62.50,62.50,62.50,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210410,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,53745,750,27.42,55.56,55.56,55.56,55.56,59.38,59.38,59.38,59.38,62.50,62.50,62.50,62.50,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210411,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,53960,750,27.52,55.56,55.56,55.56,55.56,59.38,59.38,59.38,59.38,62.50,62.50,62.50,62.50,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210412,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,54256,751,27.66,55.56,55.56,55.56,55.56,59.38,59.38,59.38,59.38,62.50,62.50,62.50,62.50,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210413,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,54827,753,27.66,55.56,55.56,55.56,55.56,59.38,59.38,59.38,59.38,62.50,62.50,62.50,62.50,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210414,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,"As of 19 April 2021, there have been no specific updates to Maine's policy on public events. The continuing 1G indicator reflects Maine's continuing state of emergency, which was extended on 14 April 2021 to last until at least 13 May 2021.   http://web.archive.org/web/20210414220423/https://www.maine.gov/governor/mills/news/governor-mills-continues-state-civil-emergency-maine-fights-covid-19-2021-04-14",3.00,1,,,,,3.00,1,"As of 19 April 2021, the capacity limit for indoor gatherings is 50 percent, and outdoor gatherings is 75 percent.    Businesses with more capacity under the current limits -- 50 people for indoor gatherings, 100 people for outdoor gatherings, or 5 people per 1,000 square feet -- are permitted to maintain that standard until May 24.  http://web.archive.org/web/20210405210623/https://www.maine.gov/covid19/moving-maine-forward",0.00,,,,,,0.00,,"As of 19 April 2021, the Greater Portland metro system appears to be running.   http://web.archive.org/web/20210416003537/https://gpmetro.org/",1.00,1,,,,,1.00,1,"As of 19 April 2021,  it is recommended that those at greatest risk from COVID-19 limit their time spent outside the house, remains in effect. Therefore this indicator remains at 1G.   http://web.archive.org/web/20210419223515/https://www.maine.gov/covid19/",2.00,1,,,,,2.00,1,"As of 19 April 2021, Maine's requirement for out-of-state visitors (except exempt states) to have a recent negative test or quarantine for 10 days upon arrival in the state are still in place. Therefore this indicator remains at 2G.  States now exempt from testing requirements are:  New Hampshire  Vermont  Massachusetts  Connecticut   Rhode Island  http://web.archive.org/web/20210419223515/https://www.maine.gov/covid19/",3.00,,,3.00,,1.00,0,,1.00,"As of 19 April 2021, the Maine COVID-19 Rental Relief Program is accepting applications.  http://web.archive.org/web/20210419225124/https://www.mainehousing.org/programs-services/rental/rentaldetail/covid-19-rental-relief-program",,,,,2.00,1,"As of 19 April 2021, Maine's COVID-19 homepage continues to provide information for the public.  http://web.archive.org/web/20210419223515/https://www.maine.gov/covid19/",2.00,,2.00,"As of 19 April 2021, Maine's contact tracing system remains comprehensive.  http://web.archive.org/web/20210417204101/https://www.maine.gov/dhhs/mecdc/infectious-disease/epi/airborne/coronavirus/contact-tracing.shtml",,,,,3.00,1,,,,,3.00,1,"As of 19 April 2021, Maine's face covering policy has not changed: face coverings are still required in all public spaces.   http://web.archive.org/web/20210419223515/https://www.maine.gov/covid19/",5.00,1,,1.00,1,,,,,1.00,1,"As of 5 April 2021, no evidence is there for further protections for the elderly beyond the recommendation to remain at home as much as possible. ",,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,55374,757,30.12,55.56,55.56,55.56,55.56,59.38,59.38,59.38,59.38,62.50,62.50,62.50,62.50,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210415,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,55954,758,30.87,55.56,55.56,55.56,55.56,59.38,59.38,59.38,59.38,62.50,62.50,62.50,62.50,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210416,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,56525,763,31.53,55.56,55.56,55.56,55.56,59.38,59.38,59.38,59.38,62.50,62.50,62.50,62.50,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210417,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,56939,764,32.16,55.56,55.56,55.56,55.56,59.38,59.38,59.38,59.38,62.50,62.50,62.50,62.50,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210418,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,57285,765,32.26,55.56,55.56,55.56,55.56,59.38,59.38,59.38,59.38,62.50,62.50,62.50,62.50,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210419,1.00,1,,,,,1.00,1,"As of 19 April 2021, there is no evidence to indicate school closure policies. http://web.archive.org/web/20210419223515/https://www.maine.gov/covid19/",1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,"The CDC updated their guidance:   ""Everyone 16 years of age and older is now eligible to get a COVID-19 vaccination. Get a COVID-19 vaccine as soon as you can. Widespread vaccination is a critical tool to help stop the pandemic.""     However, the CDC still recommends these groups for prioritization:   ""CDC recommends giving COVID-19 vaccine in phases, which may overlap  1a: Healthcare personnel and Long-term care facility residents  1b: Frontline essential workers and People age 75 years and older  1c: People aged 65 through 74 years and People aged 16 through 64 years with underlying medical conditions and Other essential workers""    See archive:   https://web.archive.org/web/20210419162603/https://www.cdc.gov/coronavirus/2019-ncov/vaccines/recommendations/specific-groups.html",2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,57545,767,33.35,55.56,55.56,55.56,55.56,59.38,59.38,59.38,59.38,62.50,62.50,62.50,62.50,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210420,1.00,1,,,,,1.00,1,"The April 23rd assessment of Maine's counties rated all of them as green except for Androscoggin, Kennebec, Oxford, and Somerset. A yellow rating does not necessarily mean that a school has to switch over to remote learning, but that they ""may consider hybrid instructional models"". Given this, this indicator remains at 1G.     Source: http://web.archive.org/web/20210426181220/https://www.maine.gov/doe/framework/part-I/",1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,"As of 26th April 2021, there have been no specific updates to Maine's policy on public events. The continuing 1G indicator therefore reflects Maine's ongoing state of emergency, which was extended on 14th April 2021 to last until at least 13th May 2021.     Source: http://web.archive.org/web/20210419224044/https://www.maine.gov/governor/mills/news/governor-mills-continues-state-civil-emergency-maine-fights-covid-19-2021-04-14",3.00,1,,,,,3.00,1,"As of 26th April 2021, Maine's restrictions on indoor and outdoor gatherings are still in place. They are due to change on 24th May 2021.     Source: http://web.archive.org/web/20210419224158/https://www.maine.gov/covid19/moving-maine-forward",0.00,,,,,,0.00,,"As of 26th April 2021, the Greater Portland Metro system is running, with requirements that passengers and staff wear face coverings at all times.     Source: http://web.archive.org/web/20210426182201/https://gpmetro.org/AlertCenter.aspx?AID=Health-Advisories-Service-Updates-Update-285",1.00,1,,,,,1.00,1,"As of 26th April 2021, it is still recommended that those at greatest risk from COVID-19 limit their time outside the home.     Source: http://web.archive.org/web/20210422183341/https://www.maine.gov/covid19/",2.00,1,,,,,2.00,1,"As of 26th April 2021, Maine's requirement for out-of-state visitors (except the states listed below) to have a recent negative test or quarantine for 10 days upon arrival in the state are still in place. Therefore this indicator remains at 2G.    States exempt from testing requirements:  New Hampshire  Vermont  Massachusetts  Connecticut   Rhode Island    Source: http://web.archive.org/web/20210422183341/https://www.maine.gov/covid19/",3.00,,,3.00,,1.00,0,,1.00,"As of 26th April 2021, Maine's Emergency Rental Assistance Program is still running. Therefore this indicator remains at 1.     Source: http://web.archive.org/web/20210426181516/https://www.mainehousing.org/programs-services/rental/rentaldetail/covid-19-rental-relief-program",,,,,2.00,1,"As of 26th April 2021, Maine's COVID-19 homepage continues to provide information to the public.     Source: http://web.archive.org/web/20210422183341/https://www.maine.gov/covid19/",2.00,,2.00,"As of 26th April 2021, it appears that Maine's contact tracing system is still in operation.     Source: http://web.archive.org/web/20210422224533/https://www.maine.gov/dhhs/mecdc/infectious-disease/epi/airborne/coronavirus/contact-tracing.shtml",,,,,3.00,1,,,,,3.00,1,"As of 26th April 2021, face coverings are still required in all public spaces in Maine.     Source: http://web.archive.org/web/20210422115053/https://www.maine.gov/covid19/",5.00,1,"As of 26th April 2021, Maine is still administering vaccinations to all over-16s. On April 18th 2021, Governor Mills announced that half of all over-16s in Maine had received at least one dose. Administering of the Johnson & Johnson vaccine is still paused, so Pfizer and Moderna are being used.     Sources: http://web.archive.org/web/20210423031548/https://www.maine.gov/covid19/vaccines    http://web.archive.org/web/20210419141452/https://www.maine.gov/governor/mills/news/governor-mills-announces-half-maine-people-16-and-older-have-received-least-one-dose-covid-19",1.00,1,,,,,1.00,1,"As of 26th April 2021, there is no clear evidence for protections for the elderly beyond the recommendation to remain at home as much as possible. ",,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,57965,767,33.59,55.56,55.56,55.56,55.56,59.38,59.38,59.38,59.38,62.50,62.50,62.50,62.50,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210421,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,"As of April 27th, the CDC states:   ""With specific exceptions, several Presidential proclamations suspend and limit entry into the United States, as immigrants or nonimmigrants, of noncitizens who were physically present within the following countries during the 14-day period preceding their entry or attempted entry into the United States."" This includes fully vaccinated people.     See archive:   https://web.archive.org/web/20210426160314/https://www.cdc.gov/coronavirus/2019-ncov/travelers/from-other-countries.html  https://web.archive.org/web/20210426010332/https://www.cdc.gov/coronavirus/2019-ncov/travelers/international-travel-during-covid19.html",1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,58465,768,33.87,51.85,51.85,51.85,51.85,57.29,57.29,57.29,57.29,60.12,60.12,60.12,60.12,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210422,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,58868,769,34.57,51.85,51.85,51.85,51.85,57.29,57.29,57.29,57.29,60.12,60.12,60.12,60.12,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210423,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,"The CDC continues to report a shortage of vaccine availability, justifying a need for a prioritized list.     ""Although the vaccine supply is currently limited, CDC is working toward making vaccines widely available for everyone at no cost.""    See archive:   https://web.archive.org/web/20210428055235/https://www.cdc.gov/coronavirus/2019-ncov/vaccines/recommendations/specific-groups.html",2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,59239,771,35.47,51.85,51.85,51.85,51.85,57.29,57.29,57.29,57.29,60.12,60.12,60.12,60.12,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210424,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,59612,772,36.16,51.85,51.85,51.85,51.85,57.29,57.29,57.29,57.29,60.12,60.12,60.12,60.12,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210425,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,59776,772,36.23,51.85,51.85,51.85,51.85,57.29,57.29,57.29,57.29,60.12,60.12,60.12,60.12,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210426,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,3.00,1,,,,,3.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,60005,772,36.29,51.85,51.85,51.85,51.85,57.29,57.29,57.29,57.29,60.12,60.12,60.12,60.12,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210427,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,2.00,1,,,,,2.00,1,"As of 27 April, Governor Janet Mills announces that Maine residents are no longer required to wear a mask outdoors, based on CDC recommendations that the risk of transmission outdoors is low. Masks are still required indoors, however. Code moves down to 2G.    See the announcement:  https://web.archive.org/web/20210503210226/https://www.maine.gov/governor/mills/news/maine-updates-public-health-guidance-use-face-coverings-outdoor-public-settings-2021-04-27",5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,60430,777,37.44,51.85,51.85,51.85,51.85,55.73,55.73,55.73,55.73,58.33,58.33,58.33,58.33,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210428,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,60691,778,37.96,51.85,51.85,51.85,51.85,55.73,55.73,55.73,55.73,58.33,58.33,58.33,58.33,37.50
United States,USA,Maine,US_ME,STATE_TOTAL,20210429,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,1,,,,,3.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,1.00,0,,1.00,,,,,,2.00,1,,2.00,,2.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,1.00,1,,,,,1.00,1,,,1,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,60945,782,38.49,51.85,51.85,51.85,51.85,55.73,55.73,55.73,55.73,58.33,58.33,58.33,58.33,37.50
