CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_Vaccinated,StringencyIndex_SimpleAverage,StringencyIndex_WeightedAverage,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_WeightedAverage,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_WeightedAverage,EconomicSupportIndex
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210522,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,122077,2152,NV,31.97,63.89,63.89,63.89,63.89,68.02,68.02,68.02,68.02,63.45,63.45,63.45,63.45,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210523,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,122154,2152,NV,32.28,63.89,63.89,63.89,63.89,68.02,68.02,68.02,68.02,63.45,63.45,63.45,63.45,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210524,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,"On 24 May indoor hospitality resumed    https://web.archive.org/web/20210528114045/https://www.bbc.com/news/uk-northern-ireland-57091644",1.00,1,,,,,1.00,1,"24 May- restrictions are eased, and up to 500 people can attend outdoor sporting events as spectators    https://web.archive.org/web/20210528113117/https://www.nidirect.gov.uk/articles/coronavirus-covid-19-regulations-guidance-what-restrictions-mean-you    https://web.archive.org/web/20210528114045/https://www.bbc.com/news/uk-northern-ireland-57091644",4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,"Travel within the Common Travel Area (CTA) has been permitted by the NI Executive since 24 May and stay local advice removed    https://web.archive.org/web/20210521040047/https://www.bbc.com/news/uk-northern-ireland-56833342    https://web.archive.org/web/20210528114045/https://www.bbc.com/news/uk-northern-ireland-57091644",3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,122207,2152,NV,32.74,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210525,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,122282,2152,NV,33.24,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210526,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,122348,2152,NV,33.75,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210527,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,122432,2152,NV,34.20,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210528,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,122507,2152,NV,34.53,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210529,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,122575,2153,NV,34.71,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210530,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,122638,2153,NV,34.89,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210531,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,122677,2153,NV,35.18,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210601,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,122731,2153,NV,35.63,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210602,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,122815,2153,NV,36.10,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210603,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,122895,2154,NV,36.51,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210604,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,122968,2154,NV,36.88,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210605,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,"Some sectors including nightclubs remain closed    https://web.archive.org/web/20210618113639/https://www.nibusinessinfo.co.uk/content/coronavirus-business-closures-and-restrictions-northern-ireland",1.00,1,,,,,1.00,1,"Up to 500 people can attend outdoor gatherings.      https://web.archive.org/web/20210616150347/https://www.nidirect.gov.uk/articles/coronavirus-covid-19-regulations-guidance-what-restrictions-mean-you",4.00,1,,,,,4.00,1,"Up to six people from no more than two households can meet in a private home and stay overnight.    https://web.archive.org/web/20210616150347/https://www.nidirect.gov.uk/articles/coronavirus-covid-19-regulations-guidance-what-restrictions-mean-you",1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,123063,2154,NV,37.11,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210606,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,123132,2154,NV,37.45,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210607,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,123186,2154,NV,37.96,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210608,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,"8/6 - 15/6/21  All over 25s can get the vaccine on 8 June    https://web.archive.org/web/20210608110610/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/",1,"8/6 - 15/6/21  All over 25s can get the vaccine on 8 June    https://web.archive.org/web/20210608110610/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/",25-29 yrs,16-19 yrs,1,0,0,2,5,"Free",0,"No mandates",123267,2154,NV,38.40,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210609,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,25-29 yrs,16-19 yrs,1,0,0,2,5,,0,,123372,2154,NV,38.83,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210610,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,25-29 yrs,16-19 yrs,1,0,0,2,5,,0,,123481,2154,NV,39.21,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210611,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,25-29 yrs,16-19 yrs,1,0,0,2,5,,0,,123602,2155,NV,39.55,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210612,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,25-29 yrs,16-19 yrs,1,0,0,2,5,,0,,123709,2155,NV,39.58,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210613,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,25-29 yrs,16-19 yrs,1,0,0,2,5,,0,,123779,2155,NV,39.58,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210614,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,25-29 yrs,16-19 yrs,1,0,0,2,5,,0,,123866,2155,NV,40.21,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210615,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,25-29 yrs,16-19 yrs,1,0,0,2,5,,0,,123981,2155,NV,40.77,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210616,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,"16/6 - 17/6/21  Vaccines offered to all those over 21    https://web.archive.org/web/20210616074746/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/",1,"16/6 - 17/6/21  Vaccines offered to all those over 21    https://web.archive.org/web/20210616074746/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/",20-24 yrs,16-19 yrs,1,0,0,2,5,"Free",0,"No mandates",124124,2155,NV,41.27,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210617,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,20-24 yrs,16-19 yrs,1,0,0,2,5,,0,,124303,2155,NV,41.67,52.78,52.78,52.78,52.78,61.77,61.77,61.77,61.77,56.31,56.31,56.31,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210618,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,"Lateral Flow Tests not available for everyone, only for those who cannot work from home. Therefore coding remains at a 2    https://web.archive.org/web/20210618115233/https://www.health-ni.gov.uk/rapid-tests    https://web.archive.org/web/20210618115343/https://www.nidirect.gov.uk/articles/coronavirus-covid-19-testing-and-contact-tracing",1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,"18/6/21 - U  Vaccines offered to all over 18s    https://web.archive.org/web/20210618093608/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/  ",2.00,1,,,,,2.00,1,,,2,"8/6/21 - U  Vaccines offered to all over 18s    https://web.archive.org/web/20210618093608/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/",2,"8/6/21 - U  Vaccines offered to all over 18s    https://web.archive.org/web/20210618093608/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/",16-19 yrs,16-19 yrs,2,2,2,2,5,"Free",0,"No mandates",124481,2155,NV,42.06,52.78,52.78,52.78,52.78,63.02,63.02,63.02,63.02,57.74,57.74,57.74,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210619,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,124639,2155,NV,42.37,52.78,52.78,52.78,52.78,63.02,63.02,63.02,63.02,57.74,57.74,57.74,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210620,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,2.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,2,,2,,16-19 yrs,16-19 yrs,2,2,2,2,5,,0,,124764,2155,NV,42.74,52.78,52.78,52.78,52.78,63.02,63.02,63.02,63.02,57.74,57.74,57.74,57.74,100.00
